,date,country,total_cases_predict,total_cases_real,total_deaths_predict,total_deaths_real,error_abs_cases,error_abs_deaths
59,2020-04-09,Spain,143270.0,146690.0,14279.0,14555.0,-3420.0,-276.0
60,2020-04-09,United States,428456.0,432132.0,15122.0,14817.0,-3676.0,305.0
61,2020-04-09,World,1462996.0,1476819.0,88996.0,87816.0,-13823.0,1180.0
62,2020-04-10,France,86635.0,86334.0,12154.0,12210.0,301.0,-56.0
63,2020-04-10,China,83060.0,82925.0,3340.0,3340.0,135.0,0.0
64,2020-04-10,Italy,141959.0,143626.0,18161.0,18281.0,-1667.0,-120.0
65,2020-04-10,Spain,151649.0,152446.0,15213.0,15238.0,-797.0,-25.0
66,2020-04-10,United States,463358.0,466033.0,17144.0,16690.0,-2675.0,454.0
67,2020-04-10,World,1556941.0,1563857.0,95926.0,95044.0,-6916.0,882.0
68,2020-04-11,France,91163.0,90676.0,13934.0,13197.0,487.0,737.0
69,2020-04-11,China,83100.0,83004.0,3340.0,3343.0,96.0,-3.0
70,2020-04-11,Italy,147260.0,147577.0,18738.0,18851.0,-317.0,-113.0
71,2020-04-11,Spain,157910.0,157022.0,15883.0,15843.0,888.0,40.0
72,2020-04-11,United States,500160.0,501560.0,18921.0,18777.0,-1400.0,144.0
73,2020-04-11,World,1656130.0,1653204.0,102707.0,102088.0,2926.0,619.0
74,2020-04-12,France,95598.0,93790.0,14680.0,13832.0,1808.0,848.0
75,2020-04-12,China,83177.0,83097.0,3343.0,3343.0,80.0,0.0
76,2020-04-12,Italy,151617.0,152271.0,19419.0,19470.0,-654.0,-51.0
77,2020-04-12,Spain,161548.0,161852.0,16375.0,16353.0,-304.0,22.0
78,2020-04-12,United States,536468.0,529951.0,21111.0,20608.0,6517.0,503.0
79,2020-04-12,World,1747557.0,1734913.0,110182.0,108306.0,12644.0,1876.0
