,date,country,total_cases_predict,total_cases_real,total_deaths_predict,total_deaths_real,error_abs_cases,error_abs_deaths
59,2020-04-09,Spain,143270.0,146690.0,14279.0,14555.0,-3420.0,-276.0
60,2020-04-09,United States,428456.0,432132.0,15122.0,14817.0,-3676.0,305.0
61,2020-04-09,World,1462996.0,1476819.0,88996.0,87816.0,-13823.0,1180.0
62,2020-04-10,France,86635.0,86334.0,12154.0,12210.0,301.0,-56.0
63,2020-04-10,China,83060.0,82925.0,3340.0,3340.0,135.0,0.0
64,2020-04-10,Italy,141959.0,143626.0,18161.0,18281.0,-1667.0,-120.0
65,2020-04-10,Spain,151649.0,152446.0,15213.0,15238.0,-797.0,-25.0
66,2020-04-10,United States,463358.0,466033.0,17144.0,16690.0,-2675.0,454.0
67,2020-04-10,World,1556941.0,1563857.0,95926.0,95044.0,-6916.0,882.0
68,2020-04-11,France,91163.0,90676.0,13934.0,13197.0,487.0,737.0
69,2020-04-11,China,83100.0,83004.0,3340.0,3343.0,96.0,-3.0
70,2020-04-11,Italy,147260.0,147577.0,18738.0,18851.0,-317.0,-113.0
71,2020-04-11,Spain,157910.0,157022.0,15883.0,15843.0,888.0,40.0
72,2020-04-11,United States,500160.0,501560.0,18921.0,18777.0,-1400.0,144.0
73,2020-04-11,World,1656130.0,1653204.0,102707.0,102088.0,2926.0,619.0
74,2020-04-12,France,95598.0,93790.0,14680.0,13832.0,1808.0,848.0
75,2020-04-12,China,83177.0,83097.0,3343.0,3343.0,80.0,0.0
76,2020-04-12,Italy,151617.0,152271.0,19419.0,19470.0,-654.0,-51.0
77,2020-04-12,Spain,161548.0,161852.0,16375.0,16353.0,-304.0,22.0
78,2020-04-12,United States,536468.0,529951.0,21111.0,20608.0,6517.0,503.0
79,2020-04-12,World,1747557.0,1734913.0,110182.0,108306.0,12644.0,1876.0
80,2020-04-13,France,97875.0,95403.0,15087.0,14393.0,2472.0,694.0
81,2020-04-13,China,83280.0,83209.0,3344.0,3345.0,71.0,-1.0
82,2020-04-13,Italy,156162.0,156363.0,20006.0,19901.0,-201.0,105.0
83,2020-04-13,Spain,165451.0,166019.0,16796.0,16972.0,-568.0,-176.0
84,2020-04-13,United States,562387.0,557571.0,22633.0,22108.0,4816.0,525.0
85,2020-04-13,World,1828985.0,1807308.0,115446.0,113513.0,21677.0,1933.0
86,2020-04-14,France,97850.0,98076.0,15372.0,14967.0,-226.0,405.0
87,2020-04-14,China,83401.0,83303.0,3344.0,3345.0,98.0,-1.0
88,2020-04-14,Italy,161008.0,159516.0,20463.0,20465.0,1492.0,-2.0
89,2020-04-14,Spain,169717.0,169496.0,17352.0,17489.0,221.0,-137.0
90,2020-04-14,United States,580630.0,582594.0,23290.0,23649.0,-1964.0,-359.0
91,2020-04-14,World,1887839.0,1873265.0,118531.0,118854.0,14574.0,-323.0
92,2020-04-15,France,100690.0,103573.0,15807.0,15729.0,-2883.0,78.0
93,2020-04-15,China,83491.0,83352.0,3345.0,3346.0,139.0,-1.0
94,2020-04-15,Italy,163390.0,162488.0,20841.0,21069.0,902.0,-228.0
95,2020-04-15,Spain,172356.0,172541.0,18007.0,18056.0,-185.0,-49.0
96,2020-04-15,United States,604629.0,609516.0,24711.0,26057.0,-4887.0,-1346.0
97,2020-04-15,World,1939213.0,1948511.0,123134.0,125966.0,-9298.0,-2832.0
98,2020-04-16,France,108561.0,106206.0,16643.0,17167.0,2355.0,-524.0
99,2020-04-16,China,83515.0,83402.0,3345.0,3346.0,113.0,-1.0
100,2020-04-16,Italy,165318.0,165155.0,21614.0,21647.0,163.0,-33.0
101,2020-04-16,Spain,174669.0,177633.0,18471.0,18579.0,-2964.0,-108.0
102,2020-04-16,United States,629948.0,639664.0,28329.0,30985.0,-9716.0,-2656.0
103,2020-04-16,World,2011184.0,2029930.0,131848.0,136320.0,-18746.0,-4472.0
104,2020-04-17,France,110413.0,108847.0,18526.0,17920.0,1566.0,606.0
105,2020-04-17,China,83550.0,83754.0,3345.0,4636.0,-204.0,-1291.0
106,2020-04-17,Italy,167785.0,168941.0,22236.0,22172.0,-1156.0,64.0
107,2020-04-17,Spain,180260.0,182816.0,19062.0,19130.0,-2556.0,-68.0
108,2020-04-17,United States,664834.0,671331.0,37060.0,33284.0,-6497.0,3776.0
109,2020-04-17,World,2106928.0,2114269.0,145567.0,145144.0,-7341.0,423.0
110,2020-04-18,France,111938.0,109252.0,19075.0,18681.0,2686.0,394.0
111,2020-04-18,China,84017.0,83785.0,4756.0,4636.0,232.0,120.0
112,2020-04-18,Italy,171449.0,172434.0,22728.0,22747.0,-985.0,-19.0
113,2020-04-18,Spain,187574.0,188068.0,19576.0,19478.0,-494.0,98.0
114,2020-04-18,United States,701313.0,702164.0,37281.0,37054.0,-851.0,227.0
115,2020-04-18,World,2199152.0,2197593.0,156086.0,153090.0,1559.0,2996.0
116,2020-04-19,France,110796.0,111821.0,19687.0,19323.0,-1025.0,364.0
117,2020-04-19,China,84009.0,83803.0,5499.0,4636.0,206.0,863.0
118,2020-04-19,Italy,176139.0,175925.0,23255.0,23227.0,214.0,28.0
119,2020-04-19,Spain,192932.0,191726.0,19932.0,20043.0,1206.0,-111.0
120,2020-04-19,United States,733818.0,735086.0,41141.0,38910.0,-1268.0,2231.0
121,2020-04-19,World,2285468.0,2281714.0,162356.0,159511.0,3754.0,2845.0
122,2020-04-20,France,113694.0,112606.0,20224.0,19718.0,1088.0,506.0
123,2020-04-20,China,83928.0,83817.0,4684.0,4636.0,111.0,48.0
124,2020-04-20,Italy,179336.0,178972.0,23781.0,23660.0,364.0,121.0
125,2020-04-20,Spain,196345.0,195944.0,20305.0,20453.0,401.0,-148.0
126,2020-04-20,United States,766111.0,759687.0,42736.0,40682.0,6424.0,2054.0
127,2020-04-20,World,2368417.0,2355853.0,167560.0,164656.0,12564.0,2904.0
128,2020-04-21,France,114411.0,114657.0,20394.0,20265.0,-246.0,129.0
129,2020-04-21,China,83935.0,83849.0,4681.0,4636.0,86.0,45.0
130,2020-04-21,Italy,182355.0,181228.0,24106.0,24114.0,1127.0,-8.0
131,2020-04-21,Spain,199216.0,200210.0,20957.0,20852.0,-994.0,105.0
132,2020-04-21,United States,791546.0,787752.0,42846.0,42539.0,3794.0,307.0
133,2020-04-21,World,2441558.0,2431890.0,169911.0,169859.0,9668.0,52.0
134,2020-04-22,France,116201.0,117324.0,20933.0,20796.0,-1123.0,137.0
135,2020-04-22,China,83971.0,83864.0,4679.0,4636.0,107.0,43.0
136,2020-04-22,Italy,184079.0,183957.0,24517.0,24648.0,122.0,-131.0
137,2020-04-22,Spain,204147.0,204178.0,21181.0,21282.0,-31.0,-101.0
138,2020-04-22,United States,810104.0,825041.0,44555.0,45063.0,-14937.0,-508.0
139,2020-04-22,World,2506418.0,2524815.0,174009.0,177780.0,-18397.0,-3771.0
140,2020-04-23,France,119836.0,119151.0,21470.0,21340.0,685.0,130.0
141,2020-04-23,China,83983.0,84118.0,4678.0,4636.0,-135.0,42.0
142,2020-04-23,Italy,186047.0,187327.0,25088.0,25085.0,-1280.0,3.0
143,2020-04-23,Spain,208165.0,208389.0,21613.0,21717.0,-224.0,-104.0
144,2020-04-23,United States,854031.0,842629.0,47596.0,46784.0,11402.0,812.0
145,2020-04-23,World,2604785.0,2588310.0,183944.0,182808.0,16475.0,1136.0
146,2020-04-24,France,121563.0,120804.0,21999.0,21856.0,759.0,143.0
147,2020-04-24,China,84321.0,83884.0,4676.0,4636.0,437.0,40.0
148,2020-04-24,Italy,190008.0,189973.0,25603.0,25549.0,35.0,54.0
149,2020-04-24,Spain,212118.0,213024.0,22092.0,22157.0,-906.0,-65.0
150,2020-04-24,United States,879350.0,869172.0,49105.0,49963.0,10178.0,-858.0
151,2020-04-24,World,2677276.0,2668135.0,189497.0,190236.0,9141.0,-739.0
152,2020-04-25,France,122665.0,122577.0,22488.0,22245.0,88.0,243.0
153,2020-04-25,China,83990.0,83899.0,4674.0,4636.0,91.0,38.0
154,2020-04-25,Italy,193273.0,192994.0,25970.0,25969.0,279.0,1.0
155,2020-04-25,Spain,217086.0,219764.0,22544.0,22524.0,-2678.0,20.0
156,2020-04-25,United States,883883.0,890524.0,52643.0,51017.0,-6641.0,1626.0
157,2020-04-25,World,2736818.0,2744744.0,196675.0,195707.0,-7926.0,968.0
158,2020-04-26,France,124378.0,124114.0,22781.0,22614.0,264.0,167.0
159,2020-04-26,China,84005.0,83909.0,4673.0,4636.0,96.0,37.0
160,2020-04-26,Italy,195593.0,195351.0,26417.0,26384.0,242.0,33.0
161,2020-04-25,Spain,224483.0,219764.0,22914.0,22524.0,4719.0,390.0
162,2020-04-26,United States,915431.0,939053.0,53571.0,53189.0,-23622.0,382.0
163,2020-04-26,World,2827149.0,2844712.0,202695.0,201315.0,-17563.0,1380.0
164,2020-04-26,United Kingdom,148341.0,148377.0,20173.0,20319.0,-36.0,-146.0
165,2020-04-26,Germany,154466.0,154175.0,5640.0,5640.0,291.0,0.0
166,2020-04-26,Iran,89240.0,89328.0,5663.0,5650.0,-88.0,13.0
167,2020-04-26,Turkey,107465.0,107773.0,2709.0,2706.0,-308.0,3.0
168,2020-04-27,France,125866.0,124575.0,23080.0,22856.0,1291.0,224.0
169,2020-04-27,China,84014.0,84199.0,4671.0,4639.0,-185.0,32.0
170,2020-04-27,Italy,198300.0,197675.0,26788.0,26644.0,625.0,144.0
171,2020-04-27,Spain,224483.0,207634.0,22914.0,23190.0,16849.0,-276.0
172,2020-04-27,United States,962705.0,965910.0,54700.0,54876.0,-3205.0,-176.0
173,2020-04-27,World,2926424.0,2914507.0,206213.0,205923.0,11917.0,290.0
174,2020-04-27,United Kingdom,153730.0,152840.0,21110.0,20732.0,890.0,378.0
175,2020-04-27,Germany,155883.0,155193.0,155883.0,5750.0,690.0,150133.0
176,2020-04-27,Iran,90479.0,90481.0,5738.0,5710.0,-2.0,28.0
177,2020-04-27,Turkey,110305.0,110130.0,2807.0,2805.0,175.0,2.0
